r2, rmse
-6797585.225864349,4161.8
-11.163689373011351,5.3274
-11.163689373011351,5.3274
-0.5656495916334232,1.9113
-0.5656495916334232,1.9113
-0.8793779651795186,2.09406
-0.8793779651795186,2.09406
-1.0422219777468453,2.1829
-1.0422219777468453,2.1829
-2.051396937081613,2.66828
-2.051396937081613,2.66828
-3.036288610574533,3.06884
-3.036288610574533,3.06884
-2.4816981220651644,2.85022
-2.4816981220651644,2.85022
-2.8819546039800095,3.00959
-2.8819546039800095,3.00959
-3.0828234945397073,3.08648
-3.0828234945397073,3.08648
-6.377959517501027,4.14907
-6.377959517501027,4.14907
-2.1033268592233005,2.69089
-2.1033268592233005,2.69089
-1029107.5829219496,1549.58
-1029107.5829219496,1549.58
-352429.67050754064,906.816
-352429.67050754064,906.816
-35999.02856302548,289.824
-35999.02856302548,289.824
-64.11220499656716,12.3258
-64.11220499656716,12.3258
-32684.1912253629,276.158
-32684.1912253629,276.158
-1216.3774471340232,53.2961
-1216.3774471340232,53.2961
-4406183.698877374,3206.37
-4406183.698877374,3206.37
-3737296.726499148,2952.99
-3737296.726499148,2952.99
-87.75676861421775,14.3907
-87.75676861421775,14.3907
-35794.864240927214,289.001
-35794.864240927214,289.001
-1045366.799272628,1561.77
-1045366.799272628,1561.77
-1123.4845791497742,51.2223
-1123.4845791497742,51.2223
-20.78876617372785,7.13015
-20.78876617372785,7.13015
-5.153653712640717,3.78921
-5.153653712640717,3.78921
-0.5070447099082176,1.87519
-0.5070447099082176,1.87519
-0.1419208876239928,1.6323
-0.1419208876239928,1.6323
-4399647673.438713,101319
-4399647673.438713,101319
-13015651228.998165,174267
-13015651228.998165,174267
-125703146.48202592,17126
-125703146.48202592,17126
0.04912617043667167,4.85043
0.04912617043667167,4.85043
0.18948771615215998,4.47815
0.18948771615215998,4.47815
-54.5332222746484,37.0677
-54.5332222746484,37.0677
0.2200726393221133,4.39285
0.2200726393221133,4.39285
-0.6596414501788779,6.40806
-0.6596414501788779,6.40806
-3.9116247433419415,11.0238
-3.9116247433419415,11.0238
-4.747239849966776,11.9247
-4.747239849966776,11.9247
-1.411929731574817,7.72505
-1.411929731574817,7.72505
-2.037641252970749,8.66937
-2.037641252970749,8.66937
-401.82723494308703,99.834
-401.82723494308703,99.834
-0.7746396376264477,6.62635
-0.7746396376264477,6.62635
-87764.59428463221,1473.61
-87764.59428463221,1473.61
-87655.2763930622,1472.69
-87655.2763930622,1472.69
-1568.144064206665,197.038
-1568.144064206665,197.038
-319.90325214362593,89.1058
-319.90325214362593,89.1058
-94.82664586726207,48.6925
-94.82664586726207,48.6925
-81.2114999760907,45.1009
-81.2114999760907,45.1009
-739996.3425031897,4278.92
-739996.3425031897,4278.92
-747617.9315065248,4300.9
-747617.9315065248,4300.9
-735.2052225529939,134.964
-735.2052225529939,134.964
-1549.119387656656,195.84
-1549.119387656656,195.84
-87674.70313171306,1472.85
-87674.70313171306,1472.85
-87.3009835119606,46.7414
-87.3009835119606,46.7414
-323.5759959653124,89.6143
-323.5759959653124,89.6143
-400.2685553336477,99.6407
-400.2685553336477,99.6407
-379.0621190562151,96.972
-379.0621190562151,96.972
-375.23036805016164,96.4819
-375.23036805016164,96.4819
-897144570.4381353,148988
-897144570.4381353,148988
-1233237987.2070084,174680
-1233237987.2070084,174680
-1098991838.06269,164898
-1098991838.06269,164898
-0.2126554140133401,6.0966
-0.2126554140133401,6.0966
0.2643394963143987,4.74851
0.2643394963143987,4.74851
-44.06861396529494,37.1669
-44.06861396529494,37.1669
-0.0020573985529235284,5.54198
-0.0020573985529235284,5.54198
-0.3907558906189712,6.52896
-0.3907558906189712,6.52896
-2.6205097879996084,10.5343
-2.6205097879996084,10.5343
-3.1216290396314124,11.2397
-3.1216290396314124,11.2397
-1.0097756386224703,7.84861
-1.0097756386224703,7.84861
-1.4385046927528733,8.64531
-1.4385046927528733,8.64531
-324.5672822294166,99.894
-324.5672822294166,99.894
-0.44431152798360474,6.65349
-0.44431152798360474,6.65349
-70844.96641942376,1473.59
-70844.96641942376,1473.59
-70731.31301331325,1472.41
-70731.31301331325,1472.41
-1264.2694038814184,196.929
-1264.2694038814184,196.929
-258.3577819317466,89.1597
-258.3577819317466,89.1597
-75.12079199371385,48.3026
-75.12079199371385,48.3026
-68.61856783872821,46.1936
-68.61856783872821,46.1936
-596618.7512756224,4276.29
-596618.7512756224,4276.29
-602730.5985338539,4298.14
-602730.5985338539,4298.14
-596.7462065542421,135.356
-596.7462065542421,135.356
-1249.287782065022,195.76
-1249.287782065022,195.76
-70792.8333340997,1473.05
-70792.8333340997,1473.05
-70.70749514174477,46.8815
-70.70749514174477,46.8815
-261.3776091074633,89.6772
-261.3776091074633,89.6772
-323.30281635544145,99.6998
-323.30281635544145,99.6998
-306.18146071203586,97.0323
-306.18146071203586,97.0323
-303.0862988720573,96.5422
-303.0862988720573,96.5422
-723980428.1222972,148964
-723980428.1222972,148964
-994982294.1635466,174633
-994982294.1635466,174633
-886633012.8283218,164851
-886633012.8283218,164851
0.04489281143816126,4.93374
0.04489281143816126,4.93374
0.2392734802915909,4.40316
0.2392734802915909,4.40316
-52.61476883865982,36.9651
-52.61476883865982,36.9651
0.005505650354147518,5.03444
0.005505650354147518,5.03444
-0.39093536865306855,5.95393
-0.39093536865306855,5.95393
-3.236057939773141,10.3904
-3.236057939773141,10.3904
-3.7732570102431344,11.0295
-3.7732570102431344,11.0295
-1.5174262641714327,8.00992
-1.5174262641714327,8.00992
-1.5729896538170545,8.09784
-1.5729896538170545,8.09784
-390.0131181173097,99.8265
-390.0131181173097,99.8265
-0.47694097936656266,6.13524
-0.47694097936656266,6.13524
-85232.60444775355,1473.86
-85232.60444775355,1473.86
-85060.98463695183,1472.37
-85060.98463695183,1472.37
-1521.5460537902106,196.986
-1521.5460537902106,196.986
-310.082765757031,89.0406
-310.082765757031,89.0406
-90.4895788063721,48.2876
-90.4895788063721,48.2876
-77.24037008695716,44.6545
-77.24037008695716,44.6545
-717781.4027635069,4277.07
-717781.4027635069,4277.07
-725106.2826395228,4298.84
-725106.2826395228,4298.84
-713.4825835407596,134.942
-713.4825835407596,134.942
-1504.12034563565,195.855
-1504.12034563565,195.855
-85164.62321418554,1473.27
-85164.62321418554,1473.27
-85.13140648755143,46.8523
-85.13140648755143,46.8523
-313.73656030432835,89.562
-313.73656030432835,89.562
-388.4845235112802,99.6311
-388.4845235112802,99.6311
-367.9065449573705,96.9635
-367.9065449573705,96.9635
-364.19883368028223,96.475
-364.19883368028223,96.475
-870919937.1858095,148984
-870919937.1858095,148984
-1197073864.8541133,174667
-1197073864.8541133,174667
-1066856632.4083761,164893
-1066856632.4083761,164893
