model,metric_dataset,r2,mae,mse,bigInference
ssd_rd_secps_5_model,svctm__svctm__ssd.csv,-18701934.201434895,1609.2217700486153,23443211.038618613,11.393444538116455
nvme_rd_secps_5_model,svctm__svctm__ssd.csv,-7147735.491676451,1552.356308844888,8959815.827505918,11.294760704040527
ssd_%util_5_model,svctm__svctm__ssd.csv,-99.39719495842125,7.487179192556143,125.84968366883363,11.388281106948853
nvme_%util_5_model,svctm__svctm__ssd.csv,-1566.4438735836986,36.71391827619921,1964.8189946029315,11.29118013381958
hdd_%util_5_model,svctm__svctm__ssd.csv,-1097.286033395492,37.078151752054886,1376.7212314842368,11.263020992279053
hdd_wr_secps_5_model,svctm__svctm__ssd.csv,-112605.71829242852,43.81026246584577,141154.54004423748,11.054019451141357
nvme_wr_secps_5_model,svctm__svctm__ssd.csv,-205705.1496428874,507.69927353310453,257856.34620581265,11.446936130523682
ssd_wr_secps_5_model,svctm__svctm__ssd.csv,-23815.235025870268,172.74835118676913,29854.07755096808,11.394643068313599
ssd_Avgrq_sz_5_model,svctm__svctm__ssd.csv,-446340.96745772776,723.0519069121627,559497.657638175,11.618338823318481
hdd_Avgrq_sz_5_model,svctm__svctm__ssd.csv,-208554.26621731324,511.2195811520562,261427.7649070584,11.071054458618164
nvme_Avgrq_sz_5_model,svctm__svctm__ssd.csv,-407785.14576549566,697.4092770634538,511167.24396905914,11.315197467803955
optimized.model,%util__%util__ssd.csv,0.04912617043667167,1.3968085942951962,23.526707592347435,3.091379404067993
convex.model,%util__%util__ssd.csv,0.18948771615215998,2.5329754343985442,20.053854580108474,2.281975269317627
50_50_LSTM.model,%util__%util__ssd.csv,-54.5332222746484,36.953898981027365,1374.0139243462838,11.192152261734009
concave.model,%util__%util__ssd.csv,0.2200726393221133,0.8467685487960026,19.29711638647836,2.0917720794677734
sin.model,%util__%util__ssd.csv,-0.6596414501788779,4.35947002184108,41.063175673295206,1.9007916450500488
trend_up.model,%util__%util__ssd.csv,-3.9116247433419415,9.543452735128568,121.52438688212783,2.129063129425049
all_model.model,%util__%util__ssd.csv,-4.747239849966776,10.041962224941317,142.19934044809025,3.1435329914093018
trend_down.model,%util__%util__ssd.csv,-1.411929731574817,6.048012112902649,59.67644051588712,1.6285908222198486
optimized+misc.model,%util__%util__ssd.csv,-2.037641252970749,6.684645149945897,75.157918229713,2.5645692348480225
const.model,%util__%util__ssd.csv,-401.82723494308703,99.71002255598475,9966.83079509306,1.9703123569488525
all_misc.model,%util__%util__ssd.csv,-0.7746396376264477,3.830144706766916,43.90848347924397,3.3416502475738525
tps_5_model,%util__%util__ssd.csv,-87764.59428463221,1471.430156402353,2171513.621687727,11.49951982498169
ssd_tps_5_model,%util__%util__ssd.csv,-87655.2763930622,1470.4290767172065,2168808.8568812744,10.96438455581665
hdd_tps_5_model,%util__%util__ssd.csv,-1568.144064206665,196.90599859233498,38824.0715235703,11.418823003768921
ssd_await_5_model,%util__%util__ssd.csv,-319.90325214362593,89.01184085522405,7939.851475440792,11.009909868240356
hdd_await_5_model,%util__%util__ssd.csv,-94.82664586726207,46.49065584739966,2370.961747795536,11.142059087753296
nvme_await_5_model,%util__%util__ssd.csv,-81.2114999760907,44.448783750286495,2034.0931262710164,11.24462366104126
nvme_tps_5_model,%util__%util__ssd.csv,-739996.3425031897,4275.215529649777,18309160.0114621,10.944881439208984
nvme_tps_5_model,%util__%util__ssd.csv,-747617.9315065248,4297.672838393009,18497734.867868505,11.301600456237793
nvme_await_5_model,%util__%util__ssd.csv,-735.2052225529939,134.22740598590536,18215.334632689886,10.979782342910767
hdd_tps_5_model,%util__%util__ssd.csv,-1549.119387656656,195.68978001697,38353.35922892592,10.974127054214478
ssd_tps_5_model,%util__%util__ssd.csv,-87674.70313171306,1470.78813946935,2169289.5170756155,10.970159769058228
hdd_await_5_model,%util__%util__ssd.csv,-87.3009835119606,45.634973852410624,2184.760327410222,10.91145396232605
ssd_await_5_model,%util__%util__ssd.csv,-323.5759959653124,89.51532648195753,8030.723226526948,10.888964653015137
ssd_svctm_5_model,%util__%util__ssd.csv,-400.2685553336477,99.51731974965502,9928.26563717061,11.23802661895752
nvme_svctm_5_model,%util__%util__ssd.csv,-379.0621190562151,96.85416791953602,9403.571813591489,10.79057502746582
hdd_svctm_5_model,%util__%util__ssd.csv,-375.23036805016164,96.36468261568984,9308.765875428797,10.665031433105469
hdd_rd_secps_5_model,%util__%util__ssd.csv,-897144570.4381353,148879.8473797661,22197327704.32835,11.059033393859863
ssd_rd_secps_5_model,%util__%util__ssd.csv,-1233237987.2070084,174669.3960350821,30513017225.056316,10.883819818496704
nvme_rd_secps_5_model,%util__%util__ssd.csv,-1098991838.06269,164879.63828880657,27191472559.380257,10.649803876876831
ssd_%util_5_model,%util__%util__ssd.csv,0.6826801840522484,0.2167404920329191,7.851189391224123,11.126728534698486
nvme_%util_5_model,%util__%util__ssd.csv,0.33003349799610515,0.8751382801059305,16.576443161288758,11.370648622512817
hdd_%util_5_model,%util__%util__ssd.csv,0.5522185865735825,0.5259868636005437,11.07909593411493,10.747692346572876
hdd_wr_secps_5_model,%util__%util__ssd.csv,-4845854.08756497,10937.055535118072,119897101.10371417,10.828170776367188
nvme_wr_secps_5_model,%util__%util__ssd.csv,-6755.544076781063,408.82230097408143,167171.7444387278,11.004156827926636
ssd_wr_secps_5_model,%util__%util__ssd.csv,-16656.14177597855,109.96080220352131,412134.28291289666,11.020408868789673
ssd_Avgrq_sz_5_model,%util__%util__ssd.csv,-6883.030247310631,411.58676546422276,170326.03238195015,11.003150701522827
hdd_Avgrq_sz_5_model,%util__%util__ssd.csv,-6899.342638878884,412.6886349361917,170729.63678731528,10.972184658050537
nvme_Avgrq_sz_5_model,%util__%util__ssd.csv,-7218.344744870655,421.7142829457894,178622.44973018277,10.834772825241089
optimized.model,tps__tps__nvme.csv,0.8833473290057497,2616.3961791160223,47410975.35710635,3.124736785888672
convex.model,tps__tps__nvme.csv,0.9464792206211188,1568.6456906243434,21752372.496900097,2.291506767272949
50_50_LSTM.model,tps__tps__nvme.csv,-0.3625855849513415,12141.984308671852,553793676.8996962,11.67789101600647
concave.model,tps__tps__nvme.csv,0.9212189517999196,1977.0839753685061,32018866.803359512,2.3293771743774414
sin.model,tps__tps__nvme.csv,0.9023534274539686,2281.7869644919315,39686354.41629947,2.071577548980713
trend_up.model,tps__tps__nvme.csv,0.9042875543235924,2781.324291952379,38900270.046591625,2.0338141918182373
all_model.model,tps__tps__nvme.csv,0.8711035037148701,2960.102349299335,52387215.45683989,3.4147427082061768
trend_down.model,tps__tps__nvme.csv,0.9163971453628826,2033.002016981798,33978586.57843751,2.0113022327423096
optimized+misc.model,tps__tps__nvme.csv,0.8768023454319542,2704.0582497197397,50071043.508869305,2.9185314178466797
const.model,tps__tps__nvme.csv,-0.3664146549604521,12203.334590510689,555349920.2526798,2.18316912651062
all_misc.model,tps__tps__nvme.csv,0.8990840396461768,2314.7477995722575,41015126.94646881,3.448507070541382
tps_5_model,tps__tps__nvme.csv,-0.2821324696983698,11635.994450632037,521095234.3166792,11.455932378768921
ssd_tps_5_model,tps__tps__nvme.csv,-0.28461284388500174,11649.495081333498,522103329.1887169,11.332320213317871
hdd_tps_5_model,tps__tps__nvme.csv,-0.34915662598877484,11935.565378281324,548335764.6460007,11.573965787887573
ssd_await_5_model,tps__tps__nvme.csv,-0.365512309013837,12188.686746272013,554983181.1023978,11.481997728347778
hdd_await_5_model,tps__tps__nvme.csv,-0.36213124303618494,12135.351192036927,553609019.37613,11.77387547492981
nvme_await_5_model,tps__tps__nvme.csv,-0.36257740067065214,12140.234280431212,553790350.5744028,11.660951137542725
nvme_tps_5_model,tps__tps__nvme.csv,-0.1630695124468855,11438.975155875929,472704649.822711,11.453807592391968
nvme_tps_5_model,tps__tps__nvme.csv,-0.16015259411015914,11441.061635098331,471519130.94686776,11.600534915924072
nvme_await_5_model,tps__tps__nvme.csv,-0.35265683027852757,11977.603421620639,549758347.5831242,11.578216552734375
hdd_tps_5_model,tps__tps__nvme.csv,-0.34925668882479965,11937.228501433481,548376433.0388672,11.76650357246399
ssd_tps_5_model,tps__tps__nvme.csv,-0.28145332166966797,11628.255191620257,520819209.1714495,11.477495431900024
hdd_await_5_model,tps__tps__nvme.csv,-0.36305303847820203,12147.568725158622,553983663.3565316,11.765428304672241
ssd_await_5_model,tps__tps__nvme.csv,-0.36572224270649945,12191.885649226619,555068504.1476793,11.75074553489685
ssd_svctm_5_model,tps__tps__nvme.csv,-0.3663909029438073,12202.91053345242,555340266.7551111,11.751226425170898
nvme_svctm_5_model,tps__tps__nvme.csv,-0.36624782522868404,12200.555854467419,555282115.8875138,11.521200180053711
hdd_svctm_5_model,tps__tps__nvme.csv,-0.36621867481831494,12200.088928882471,555270268.3286377,11.392481327056885
hdd_rd_secps_5_model,tps__tps__nvme.csv,-45.23543937683655,134466.1549332397,18791402359.130108,11.841895818710327
ssd_rd_secps_5_model,tps__tps__nvme.csv,-64.3740366991249,161060.50791021736,26569874624.55572,11.797477006912231
nvme_rd_secps_5_model,tps__tps__nvme.csv,-57.182522712920296,152190.0568853069,23647038057.89847,11.583520889282227
ssd_%util_5_model,tps__tps__nvme.csv,-0.36058879191700943,12107.695126068436,552982123.2118375,11.806905746459961
nvme_%util_5_model,tps__tps__nvme.csv,-0.3607034988298914,12110.274168648692,553028743.3755559,11.811701536178589
hdd_%util_5_model,tps__tps__nvme.csv,-0.36076131206522666,12114.136832686549,553052240.3246821,11.478310108184814
hdd_wr_secps_5_model,tps__tps__nvme.csv,-0.012547000135233688,14360.147618854759,411528004.1353679,11.364928007125854
nvme_wr_secps_5_model,tps__tps__nvme.csv,-0.3365249869779623,11827.517852555997,543201905.9802954,11.716351747512817
ssd_wr_secps_5_model,tps__tps__nvme.csv,-0.346054179702441,12016.87163581873,547074841.9155184,11.790146112442017
ssd_Avgrq_sz_5_model,tps__tps__nvme.csv,-0.33646433507825946,11829.651886510548,543177255.3169401,11.744269371032715
hdd_Avgrq_sz_5_model,tps__tps__nvme.csv,-0.3362805581080308,11825.042944123592,543102563.1103027,11.685310363769531
nvme_Avgrq_sz_5_model,tps__tps__nvme.csv,-0.335219447199014,11820.2980214527,542671297.347335,11.453569650650024
optimized.model,rd_sec/s__rd_sec/s__nvme.csv,0.7455050880083091,209771.76928256417,230735052216.5442,2.6303799152374268
convex.model,rd_sec/s__rd_sec/s__nvme.csv,0.8980724960114452,122575.54216539815,92411466190.21228,2.6282334327697754
50_50_LSTM.model,rd_sec/s__rd_sec/s__nvme.csv,-0.6303585985373112,755996.7488368471,1478146943768.6843,11.427620649337769
concave.model,rd_sec/s__rd_sec/s__nvme.csv,0.8489883184306373,154932.595369469,136913103525.43576,1.9847607612609863
sin.model,rd_sec/s__rd_sec/s__nvme.csv,0.794796405470334,181213.52830826925,186045613754.23843,2.0161538124084473
trend_up.model,rd_sec/s__rd_sec/s__nvme.csv,0.8458012456236691,190213.29179850194,139802628525.2823,2.0584423542022705
all_model.model,rd_sec/s__rd_sec/s__nvme.csv,0.7544134897029555,219424.90179377925,222658346422.72733,2.9893808364868164
trend_down.model,rd_sec/s__rd_sec/s__nvme.csv,0.8895927396265528,139976.39918077237,100099545362.16682,1.9898669719696045
optimized+misc.model,rd_sec/s__rd_sec/s__nvme.csv,0.7358852933719819,215282.32308209362,239456734706.59668,3.211106538772583
const.model,rd_sec/s__rd_sec/s__nvme.csv,-0.6304626783009506,756043.7490975528,1478241306557.7478,2.1845552921295166
all_misc.model,rd_sec/s__rd_sec/s__nvme.csv,0.7872539401673401,185719.81436097296,192883908130.76648,3.267380714416504
tps_5_model,rd_sec/s__rd_sec/s__nvme.csv,-0.6279878402798649,755219.8193957815,1475997521503.0537,11.376599073410034
ssd_tps_5_model,rd_sec/s__rd_sec/s__nvme.csv,-0.6280726803752512,755273.9714169125,1476074440855.5303,11.428330421447754
hdd_tps_5_model,rd_sec/s__rd_sec/s__nvme.csv,-0.6299846950647159,755879.3389324575,1477807948239.862,11.96010422706604
ssd_await_5_model,rd_sec/s__rd_sec/s__nvme.csv,-0.6304391521877024,756038.5988467268,1478219976862.2883,11.683250665664673
hdd_await_5_model,rd_sec/s__rd_sec/s__nvme.csv,-0.6303518159431067,756050.5527717269,1478140794403.1992,11.66793155670166
nvme_await_5_model,rd_sec/s__rd_sec/s__nvme.csv,-0.6303446065876717,756035.2089861865,1478134258119.2722,11.536022186279297
nvme_tps_5_model,rd_sec/s__rd_sec/s__nvme.csv,-0.6237969437194097,753174.2042767796,1472197890582.5647,11.411676168441772
nvme_tps_5_model,rd_sec/s__rd_sec/s__nvme.csv,-0.6237707149615548,753229.1032455466,1472174110563.6797,11.907749891281128
nvme_await_5_model,rd_sec/s__rd_sec/s__nvme.csv,-0.6300673802744259,755902.7594532665,1477882913888.6077,11.428545236587524
hdd_tps_5_model,rd_sec/s__rd_sec/s__nvme.csv,-0.6299823195224388,755880.3687713771,1477805794480.2168,11.405719995498657
ssd_tps_5_model,rd_sec/s__rd_sec/s__nvme.csv,-0.6279519968397724,755198.7061099708,1475965024436.7798,11.841241598129272
hdd_await_5_model,rd_sec/s__rd_sec/s__nvme.csv,-0.6303629921276463,756057.2702473226,1478150927169.7178,11.43356704711914
ssd_await_5_model,rd_sec/s__rd_sec/s__nvme.csv,-0.6304414478821037,756036.5757906125,1478222058228.723,11.47549057006836
ssd_svctm_5_model,rd_sec/s__rd_sec/s__nvme.csv,-0.6304619556730449,756043.4722452963,1478240651394.9934,11.74159026145935
nvme_svctm_5_model,rd_sec/s__rd_sec/s__nvme.csv,-0.630457981748143,756042.1197906925,1478237048479.0742,11.528445482254028
hdd_svctm_5_model,rd_sec/s__rd_sec/s__nvme.csv,-0.6304571997675348,756041.6566561485,1478236339504.8357,11.373807430267334
hdd_rd_secps_5_model,rd_sec/s__rd_sec/s__nvme.csv,-0.4029236000024923,723332.989787752,1271945468650.3354,11.420217752456665
ssd_rd_secps_5_model,rd_sec/s__rd_sec/s__nvme.csv,-0.3665554118538019,719238.5413854388,1238972645241.657,11.535829544067383
nvme_rd_secps_5_model,rd_sec/s__rd_sec/s__nvme.csv,-0.3794759283609408,719874.2043662029,1250686891422.8801,11.37423825263977
ssd_%util_5_model,rd_sec/s__rd_sec/s__nvme.csv,-0.630300559194811,755971.2721980552,1478094323028.1846,11.57425832748413
nvme_%util_5_model,rd_sec/s__rd_sec/s__nvme.csv,-0.6303060133921798,755986.3305546347,1478099268017.084,11.996953964233398
hdd_%util_5_model,rd_sec/s__rd_sec/s__nvme.csv,-0.6303097954167172,755994.7438445634,1478102696948.6184,11.471867084503174
hdd_wr_secps_5_model,rd_sec/s__rd_sec/s__nvme.csv,-0.6127508241907358,749860.7255838006,1462183046095.9214,11.465468406677246
nvme_wr_secps_5_model,rd_sec/s__rd_sec/s__nvme.csv,-0.6296188277564758,755749.547073587,1477476238612.3083,11.684402227401733
ssd_wr_secps_5_model,rd_sec/s__rd_sec/s__nvme.csv,-0.6294731595414269,755653.420981296,1477344170104.759,11.772804021835327
ssd_Avgrq_sz_5_model,rd_sec/s__rd_sec/s__nvme.csv,-0.6296010647790113,755735.514997051,1477460134001.4116,11.769539833068848
hdd_Avgrq_sz_5_model,rd_sec/s__rd_sec/s__nvme.csv,-0.6296001480693982,755717.9809112592,1477459302876.5815,11.460448265075684
nvme_Avgrq_sz_5_model,rd_sec/s__rd_sec/s__nvme.csv,-0.6295716569410599,755795.2335759805,1477433471704.0312,11.35178828239441
optimized.model,wr_sec/s__wr_sec/s__nvme.csv,0.5821178425433919,29964.122340531725,18117737642.497585,2.6460349559783936
convex.model,wr_sec/s__wr_sec/s__nvme.csv,0.7971585957027415,19605.85650753683,8794410769.919313,2.136263847351074
50_50_LSTM.model,wr_sec/s__wr_sec/s__nvme.csv,-0.553741839898966,154984.560988575,67364175562.78177,11.687474250793457
concave.model,wr_sec/s__wr_sec/s__nvme.csv,0.6723737339808953,25827.500919006423,14204594828.008726,2.1556918621063232
sin.model,wr_sec/s__wr_sec/s__nvme.csv,0.6493427449172047,26680.72640000156,15203128529.573877,2.067141532897949
trend_up.model,wr_sec/s__wr_sec/s__nvme.csv,0.6438252283130217,34690.46517706502,15442346492.075882,2.0929808616638184
all_model.model,wr_sec/s__wr_sec/s__nvme.csv,0.5277503906138781,36064.467521467195,20474897939.422478,3.149996280670166
trend_down.model,wr_sec/s__wr_sec/s__nvme.csv,0.6525301369469985,26542.440221218465,15064935664.60192,2.314631223678589
optimized+misc.model,wr_sec/s__wr_sec/s__nvme.csv,0.5751182744565193,30932.560079256542,18421211566.77474,2.7034809589385986
const.model,wr_sec/s__wr_sec/s__nvme.csv,-0.5542039745671603,155010.06099693486,67384211916.391136,2.381499767303467
all_misc.model,wr_sec/s__wr_sec/s__nvme.csv,0.6311663206820424,27653.75857608407,15991187267.414585,3.3968584537506104
tps_5_model,wr_sec/s__wr_sec/s__nvme.csv,-0.5435394140753862,154717.80003279372,66921838240.90687,11.651722192764282
ssd_tps_5_model,wr_sec/s__wr_sec/s__nvme.csv,-0.5438184179645542,154760.62545176424,66933934759.4468,11.624709844589233
hdd_tps_5_model,wr_sec/s__wr_sec/s__nvme.csv,-0.5521150048025725,154951.64648209268,67293642349.1996,11.792523860931396
ssd_await_5_model,wr_sec/s__wr_sec/s__nvme.csv,-0.554078338506357,155024.58061490953,67378764827.666595,11.571284055709839
hdd_await_5_model,wr_sec/s__wr_sec/s__nvme.csv,-0.553680034232189,155070.8124242822,67361495910.550865,11.54263162612915
nvme_await_5_model,wr_sec/s__wr_sec/s__nvme.csv,-0.5537083973244539,155069.28336195438,67362725623.4142,11.824986696243286
nvme_tps_5_model,wr_sec/s__wr_sec/s__nvme.csv,-0.5257954445410085,153012.85222356592,66152529049.25106,11.481913566589355
nvme_tps_5_model,wr_sec/s__wr_sec/s__nvme.csv,-0.5252372814796482,153213.70815390046,66128329279.70597,11.68452262878418
nvme_await_5_model,wr_sec/s__wr_sec/s__nvme.csv,-0.5525270660523554,154967.37774901453,67311507715.02819,11.440470218658447
hdd_tps_5_model,wr_sec/s__wr_sec/s__nvme.csv,-0.5521293021003189,154950.9483825952,67294262224.169,11.498852252960205
ssd_tps_5_model,wr_sec/s__wr_sec/s__nvme.csv,-0.5434881283140027,154610.6429473715,66919614690.67157,11.37736701965332
hdd_await_5_model,wr_sec/s__wr_sec/s__nvme.csv,-0.5537651549039773,155094.73014819922,67365186410.305145,11.599812746047974
ssd_await_5_model,wr_sec/s__wr_sec/s__nvme.csv,-0.5541051525038763,155022.91002929222,67379927377.83423,11.501281261444092
ssd_svctm_5_model,wr_sec/s__wr_sec/s__nvme.csv,-0.554201144952138,155010.14120514688,67384089235.33935,11.897159576416016
nvme_svctm_5_model,wr_sec/s__wr_sec/s__nvme.csv,-0.5541843073871189,155009.18299307965,67383359224.30606,11.743162870407104
hdd_svctm_5_model,wr_sec/s__wr_sec/s__nvme.csv,-0.5541807948685937,155008.84409851322,67383206935.226555,11.238518714904785
hdd_rd_secps_5_model,wr_sec/s__wr_sec/s__nvme.csv,0.14572966453744474,103154.864429391,37037824031.25485,11.565626382827759
ssd_rd_secps_5_model,wr_sec/s__wr_sec/s__nvme.csv,0.21199814469662714,96497.76879190418,34164681648.726124,11.66822099685669
nvme_rd_secps_5_model,wr_sec/s__wr_sec/s__nvme.csv,0.23176306447085426,88025.4041940162,33307751950.71277,11.422324895858765
ssd_%util_5_model,wr_sec/s__wr_sec/s__nvme.csv,-0.5535078941083338,154967.9556875701,67354032587.34812,11.573455810546875
nvme_%util_5_model,wr_sec/s__wr_sec/s__nvme.csv,-0.5535120916492404,154982.27732349196,67354214576.32165,11.936055660247803
hdd_%util_5_model,wr_sec/s__wr_sec/s__nvme.csv,-0.553536476203812,154990.86207916788,67355271795.33513,11.353159666061401
hdd_wr_secps_5_model,wr_sec/s__wr_sec/s__nvme.csv,-0.47958130715074265,149475.6063329941,64148864614.98262,11.56550908088684
nvme_wr_secps_5_model,wr_sec/s__wr_sec/s__nvme.csv,-0.5505846708499647,154874.1439950453,67227293048.17295,11.570158958435059
ssd_wr_secps_5_model,wr_sec/s__wr_sec/s__nvme.csv,-0.5505073630285104,154782.6196660329,67223941283.08361,11.802149534225464
ssd_Avgrq_sz_5_model,wr_sec/s__wr_sec/s__nvme.csv,-0.5505263384403571,154939.96421246897,67224763982.80257,11.67357587814331
hdd_Avgrq_sz_5_model,wr_sec/s__wr_sec/s__nvme.csv,-0.5504969582950441,154986.88313883255,67223490174.49278,11.288110256195068
nvme_Avgrq_sz_5_model,wr_sec/s__wr_sec/s__nvme.csv,-0.5503993228411919,154993.37179533712,67219257082.68463,11.430503845214844
optimized.model,Avgrq_sz__Avgrq_sz__nvme.csv,0.9395165690649135,40.5293794395669,9469.01291700526,2.9688403606414795
convex.model,Avgrq_sz__Avgrq_sz__nvme.csv,0.9755941145136017,22.559882725736227,3820.8752603615294,2.0919647216796875
50_50_LSTM.model,Avgrq_sz__Avgrq_sz__nvme.csv,-1.2123783528522125,450.1910131892684,346359.96795459354,11.460185050964355
concave.model,Avgrq_sz__Avgrq_sz__nvme.csv,0.9627939635032335,22.810516327125637,5824.809120973312,2.400529146194458
sin.model,Avgrq_sz__Avgrq_sz__nvme.csv,0.9595194713224762,33.31405089352182,6337.448835302701,2.191816806793213
trend_up.model,Avgrq_sz__Avgrq_sz__nvme.csv,0.934970830345638,64.26851102868659,10180.673250830365,2.457462787628174
all_model.model,Avgrq_sz__Avgrq_sz__nvme.csv,0.9333628972708062,56.74824899051421,10432.403994603843,3.266031265258789
trend_down.model,Avgrq_sz__Avgrq_sz__nvme.csv,0.9672607357595269,31.796586500327628,5125.5114201276665,2.649973154067993
optimized+misc.model,Avgrq_sz__Avgrq_sz__nvme.csv,0.9421637770160621,45.79661073943428,9054.577990019596,3.061272382736206
const.model,Avgrq_sz__Avgrq_sz__nvme.csv,-1.6023345554409918,500.85353632586896,407409.7507181148,2.1096112728118896
all_misc.model,Avgrq_sz__Avgrq_sz__nvme.csv,0.9542411392843194,32.634721323879106,7163.800672108881,3.4715123176574707
tps_5_model,Avgrq_sz__Avgrq_sz__nvme.csv,-7.377381031519263,1074.3366021436218,1311524.9576907512,11.395627737045288
ssd_tps_5_model,Avgrq_sz__Avgrq_sz__nvme.csv,-6.511234813172208,1016.8394064188114,1175925.0156447086,11.362035989761353
hdd_tps_5_model,Avgrq_sz__Avgrq_sz__nvme.csv,-0.2671807715854604,394.9776693943243,198384.1013781316,11.819535493850708
ssd_await_5_model,Avgrq_sz__Avgrq_sz__nvme.csv,-1.5317896017176968,490.321440450017,396365.5512124297,11.440502405166626
hdd_await_5_model,Avgrq_sz__Avgrq_sz__nvme.csv,-1.2669676497979592,463.59241582552943,354906.22186112666,11.58650255203247
nvme_await_5_model,Avgrq_sz__Avgrq_sz__nvme.csv,-1.258508976546393,462.74604740286617,353581.9701604292,11.572560787200928
nvme_tps_5_model,Avgrq_sz__Avgrq_sz__nvme.csv,-87.66978826492225,3698.1300948344174,13881741.78362638,11.339560508728027
nvme_tps_5_model,Avgrq_sz__Avgrq_sz__nvme.csv,-94.44214848182006,3836.815694419574,14941991.927855836,11.636735916137695
nvme_await_5_model,Avgrq_sz__Avgrq_sz__nvme.csv,-0.3862757967094339,362.79079252915426,217029.08090087533,11.455494403839111
hdd_tps_5_model,Avgrq_sz__Avgrq_sz__nvme.csv,-0.26981506937349575,395.235296745768,198796.51514825845,11.57938528060913
ssd_tps_5_model,Avgrq_sz__Avgrq_sz__nvme.csv,-7.3555670802402595,1072.7262625749338,1308109.8639495661,11.480815410614014
hdd_await_5_model,Avgrq_sz__Avgrq_sz__nvme.csv,-1.2683724901337308,463.76068622655595,355126.1573224604,11.582180976867676
ssd_await_5_model,Avgrq_sz__Avgrq_sz__nvme.csv,-1.5339432854637831,490.658704538679,396702.7222177043,11.570689678192139
ssd_svctm_5_model,Avgrq_sz__Avgrq_sz__nvme.csv,-1.6006688785555738,500.60108121812993,407148.9798640191,11.841454982757568
nvme_svctm_5_model,Avgrq_sz__Avgrq_sz__nvme.csv,-1.5840959301172846,497.9997678901447,404554.39386899763,11.529893636703491
hdd_svctm_5_model,Avgrq_sz__Avgrq_sz__nvme.csv,-1.580942197583036,497.5067251539531,404060.65973980067,11.31569766998291
hdd_rd_secps_5_model,Avgrq_sz__Avgrq_sz__nvme.csv,-141059.61991602465,148513.040735598,22083813887.79259,11.46572756767273
ssd_rd_secps_5_model,Avgrq_sz__Avgrq_sz__nvme.csv,-193962.45717572584,174228.26043646317,30366043278.780125,11.557942867279053
nvme_rd_secps_5_model,Avgrq_sz__Avgrq_sz__nvme.csv,-172768.93075465463,164409.17819749634,27048080452.673317,11.46823501586914
ssd_%util_5_model,Avgrq_sz__Avgrq_sz__nvme.csv,-1.027636455754796,447.82409748313745,317437.6104943339,11.560180425643921
nvme_%util_5_model,Avgrq_sz__Avgrq_sz__nvme.csv,-1.0311394511159624,447.9990508791667,317986.02363509464,11.83944034576416
hdd_%util_5_model,Avgrq_sz__Avgrq_sz__nvme.csv,-1.0338472408267911,439.41892765491417,318409.9429689018,11.507094383239746
hdd_wr_secps_5_model,Avgrq_sz__Avgrq_sz__nvme.csv,-710.6908731160881,10535.534114628928,111419110.42850061,11.506271839141846
nvme_wr_secps_5_model,Avgrq_sz__Avgrq_sz__nvme.csv,-0.000640610065199887,338.69333218966375,156655.77688799566,11.721966981887817
ssd_wr_secps_5_model,Avgrq_sz__Avgrq_sz__nvme.csv,-1.9319115580410284,466.1404039156465,459006.8384910781,11.874828100204468
ssd_Avgrq_sz_5_model,Avgrq_sz__Avgrq_sz__nvme.csv,-0.0032252941545105607,337.7762528139857,157060.42336141295,11.687973976135254
hdd_Avgrq_sz_5_model,Avgrq_sz__Avgrq_sz__nvme.csv,-0.001703493457148264,337.8504726884343,156822.17711384315,11.530646324157715
nvme_Avgrq_sz_5_model,Avgrq_sz__Avgrq_sz__nvme.csv,-0.002118643721781055,339.53831182208705,156887.17116523095,11.342078924179077
optimized.model,await__await__nvme.csv,0.976106510014351,400.6213328010662,692112.5006231501,2.9725475311279297
convex.model,await__await__nvme.csv,0.9844075233503572,281.9651754163069,451660.5992416416,2.3187777996063232
50_50_LSTM.model,await__await__nvme.csv,-0.4115046275387908,3489.966739970567,40886450.576863535,11.682020902633667
concave.model,await__await__nvme.csv,0.9792310406719242,332.08046566457404,601605.558021397,2.1180434226989746
sin.model,await__await__nvme.csv,0.982925304284234,319.7168486526558,494595.4047029602,2.1495766639709473
trend_up.model,await__await__nvme.csv,0.9629493884221708,539.1817477835575,1073229.2119799294,2.1507034301757812
all_model.model,await__await__nvme.csv,0.9670702717547297,484.4092579510322,953861.3477714498,3.0145440101623535
trend_down.model,await__await__nvme.csv,0.957541683198879,546.4639377946859,1229871.8952787423,2.2040319442749023
optimized+misc.model,await__await__nvme.csv,0.97618753684829,401.7643438879239,689765.4309950332,3.034940242767334
const.model,await__await__nvme.csv,-0.42819820561309374,3521.850962230216,41370006.309922755,1.6070148944854736
all_misc.model,await__await__nvme.csv,0.9819617678134871,322.9610103185531,522505.7533632353,3.7030742168426514
tps_5_model,await__await__nvme.csv,-0.12093902465397144,3682.5529669924945,32469761.088284276,11.515685081481934
ssd_tps_5_model,await__await__nvme.csv,-0.12128260775987387,3609.384737840831,32479713.513097096,11.370438575744629
hdd_tps_5_model,await__await__nvme.csv,-0.35906292840626897,3523.5173951915694,39367394.31738296,11.871779918670654
