model,metric_dataset,r2,mae,mse,bigInference
ssd_tps_5_model,tps__Avgrq_sz__ssd.csv,nan,5.98114013671875,35.77403733506799,0.07989835739135742
ssd_tps_5_model,tps__Avgrq_sz__ssd.csv,nan,5.98114013671875,35.77403733506799,0.0631399154663086
hdd_tps_5_model,tps__Avgrq_sz__ssd.csv,nan,494.99407958984375,245019.13882899657,0.06284570693969727
hdd_tps_5_model,tps__Avgrq_sz__ssd.csv,nan,494.99407958984375,245019.13882899657,0.05868124961853027
ssd_await_5_model,tps__Avgrq_sz__ssd.csv,nan,613.1201019287109,375916.2593890729,0.06544041633605957
ssd_await_5_model,tps__Avgrq_sz__ssd.csv,nan,613.1201019287109,375916.2593890729,0.06512618064880371
hdd_await_5_model,tps__Avgrq_sz__ssd.csv,nan,440.2066650390625,193781.90794481337,0.06166672706604004
hdd_await_5_model,tps__Avgrq_sz__ssd.csv,nan,440.2066650390625,193781.90794481337,0.05687236785888672
nvme_await_5_model,tps__Avgrq_sz__ssd.csv,nan,120.683349609375,14564.470872938633,0.05988287925720215
nvme_await_5_model,tps__Avgrq_sz__ssd.csv,nan,120.683349609375,14564.470872938633,0.06866288185119629
nvme_tps_5_model,tps__Avgrq_sz__ssd.csv,nan,1778.697021484375,3163763.094237387,0.058632612228393555
nvme_tps_5_model,tps__Avgrq_sz__ssd.csv,nan,1778.697021484375,3163763.094237387,0.06546759605407715
nvme_tps_5_model,tps__Avgrq_sz__ssd.csv,nan,573.4576416015625,328853.6667112261,0.07718682289123535
nvme_tps_5_model,tps__Avgrq_sz__ssd.csv,nan,573.4576416015625,328853.6667112261,0.06444740295410156
nvme_await_5_model,tps__Avgrq_sz__ssd.csv,nan,557.9579620361328,311317.0873995146,0.061125993728637695
nvme_await_5_model,tps__Avgrq_sz__ssd.csv,nan,557.9579620361328,311317.0873995146,0.07358932495117188
hdd_tps_5_model,tps__Avgrq_sz__ssd.csv,nan,496.1427001953125,246157.57895709574,0.06479477882385254
hdd_tps_5_model,tps__Avgrq_sz__ssd.csv,nan,496.1427001953125,246157.57895709574,0.06536412239074707
ssd_tps_5_model,tps__Avgrq_sz__ssd.csv,nan,2.62939453125,6.913715600967407,0.08783531188964844
ssd_tps_5_model,tps__Avgrq_sz__ssd.csv,nan,2.62939453125,6.913715600967407,0.0632932186126709
hdd_await_5_model,tps__Avgrq_sz__ssd.csv,nan,428.83990478515625,183903.66393614188,0.06868863105773926
hdd_await_5_model,tps__Avgrq_sz__ssd.csv,nan,428.83990478515625,183903.66393614188,0.06227707862854004
ssd_await_5_model,tps__Avgrq_sz__ssd.csv,nan,611.0279083251953,373355.1047522633,0.06722283363342285
ssd_await_5_model,tps__Avgrq_sz__ssd.csv,nan,611.0279083251953,373355.1047522633,0.06572890281677246
ssd_svctm_5_model,tps__Avgrq_sz__ssd.csv,nan,790.8618239164352,625462.4245284306,0.07555055618286133
ssd_svctm_5_model,tps__Avgrq_sz__ssd.csv,nan,790.8618239164352,625462.4245284306,0.07471370697021484
nvme_svctm_5_model,tps__Avgrq_sz__ssd.csv,nan,791.4723941087723,626428.5506362717,0.07244873046875
nvme_svctm_5_model,tps__Avgrq_sz__ssd.csv,nan,791.4723941087723,626428.5506362717,0.06376099586486816
hdd_svctm_5_model,tps__Avgrq_sz__ssd.csv,nan,791.7401061058044,626852.3956164304,0.08488917350769043
hdd_svctm_5_model,tps__Avgrq_sz__ssd.csv,nan,791.7401061058044,626852.3956164304,0.06346273422241211
hdd_rd_secps_5_model,tps__Avgrq_sz__ssd.csv,nan,148411.34375,22025926953.680664,0.0659799575805664
hdd_rd_secps_5_model,tps__Avgrq_sz__ssd.csv,nan,148411.34375,22025926953.680664,0.06225943565368652
ssd_rd_secps_5_model,tps__Avgrq_sz__ssd.csv,nan,173998.140625,30275352940.957275,0.06476187705993652
ssd_rd_secps_5_model,tps__Avgrq_sz__ssd.csv,nan,173998.140625,30275352940.957275,0.07509803771972656
nvme_rd_secps_5_model,tps__Avgrq_sz__ssd.csv,nan,164226.0,26970179076.0,0.07413816452026367
nvme_rd_secps_5_model,tps__Avgrq_sz__ssd.csv,nan,164226.0,26970179076.0,0.07255005836486816
ssd_%util_5_model,tps__Avgrq_sz__ssd.csv,nan,691.904426574707,478731.73551367415,0.07422542572021484
ssd_%util_5_model,tps__Avgrq_sz__ssd.csv,nan,691.904426574707,478731.73551367415,0.07198786735534668
nvme_%util_5_model,tps__Avgrq_sz__ssd.csv,nan,701.8540649414062,492599.1284747757,0.0638437271118164
nvme_%util_5_model,tps__Avgrq_sz__ssd.csv,nan,701.8540649414062,492599.1284747757,0.0614469051361084
hdd_%util_5_model,tps__Avgrq_sz__ssd.csv,nan,692.3112487792969,479294.8651863495,0.06305789947509766
hdd_%util_5_model,tps__Avgrq_sz__ssd.csv,nan,692.3112487792969,479294.8651863495,0.06341314315795898
hdd_wr_secps_5_model,tps__Avgrq_sz__ssd.csv,nan,754.9515380859375,569951.8248583227,0.06346869468688965
hdd_wr_secps_5_model,tps__Avgrq_sz__ssd.csv,nan,754.9515380859375,569951.8248583227,0.06621122360229492
nvme_wr_secps_5_model,tps__Avgrq_sz__ssd.csv,nan,496.9105529785156,246920.09766141418,0.06460833549499512
nvme_wr_secps_5_model,tps__Avgrq_sz__ssd.csv,nan,496.9105529785156,246920.09766141418,0.0737907886505127
ssd_wr_secps_5_model,tps__Avgrq_sz__ssd.csv,nan,591.2227630615234,349544.3555621023,0.08318161964416504
ssd_wr_secps_5_model,tps__Avgrq_sz__ssd.csv,nan,591.2227630615234,349544.3555621023,0.06431412696838379
ssd_Avgrq_sz_5_model,tps__Avgrq_sz__ssd.csv,nan,152.869873046875,23369.19808536768,0.07605886459350586
ssd_Avgrq_sz_5_model,tps__Avgrq_sz__ssd.csv,nan,152.869873046875,23369.19808536768,0.06422066688537598
hdd_Avgrq_sz_5_model,tps__Avgrq_sz__ssd.csv,nan,211.203125,44606.760009765625,0.0666968822479248
hdd_Avgrq_sz_5_model,tps__Avgrq_sz__ssd.csv,nan,211.203125,44606.760009765625,0.0631113052368164
nvme_Avgrq_sz_5_model,tps__Avgrq_sz__ssd.csv,nan,83.54888916015625,6980.4168798960745,0.058393001556396484
nvme_Avgrq_sz_5_model,tps__Avgrq_sz__ssd.csv,nan,83.54888916015625,6980.4168798960745,0.060312509536743164
optimized.model,tps__await__ssd.csv,nan,210.48895263671875,44305.59918210283,0.07608509063720703
optimized.model,tps__await__ssd.csv,nan,210.48895263671875,44305.59918210283,0.0777735710144043
convex.model,tps__await__ssd.csv,nan,462.1694030761719,213600.55713978503,0.07930564880371094
convex.model,tps__await__ssd.csv,nan,462.1694030761719,213600.55713978503,0.06930661201477051
50_50_LSTM.model,tps__await__ssd.csv,nan,723.8445434570312,523950.923092518,0.07141566276550293
50_50_LSTM.model,tps__await__ssd.csv,nan,723.8445434570312,523950.923092518,0.06718611717224121
concave.model,tps__await__ssd.csv,nan,520.8109436035156,271244.03897718433,0.06629323959350586
concave.model,tps__await__ssd.csv,nan,520.8109436035156,271244.03897718433,0.0638265609741211
sin.model,tps__await__ssd.csv,nan,240.23797607421875,57714.2851482369,0.0678410530090332
sin.model,tps__await__ssd.csv,nan,240.23797607421875,57714.2851482369,0.06616759300231934
trend_up.model,tps__await__ssd.csv,nan,486.6602478027344,236838.19679141883,0.08951139450073242
trend_up.model,tps__await__ssd.csv,nan,486.6602478027344,236838.19679141883,0.06391572952270508
all_model.model,tps__await__ssd.csv,nan,305.2181701660156,93158.13139949087,0.07800984382629395
all_model.model,tps__await__ssd.csv,nan,305.2181701660156,93158.13139949087,0.06603527069091797
trend_down.model,tps__await__ssd.csv,nan,792.0,627264.0,0.06324267387390137
trend_down.model,tps__await__ssd.csv,nan,792.0,627264.0,0.06468439102172852
optimized+misc.model,tps__await__ssd.csv,nan,153.86236572265625,23673.627585772425,0.07050323486328125
optimized+misc.model,tps__await__ssd.csv,nan,153.86236572265625,23673.627585772425,0.07520198822021484
const.model,tps__await__ssd.csv,nan,792.0,627264.0,0.07816863059997559
const.model,tps__await__ssd.csv,nan,792.0,627264.0,0.07865428924560547
all_misc.model,tps__await__ssd.csv,nan,226.4046630859375,51259.07146705687,0.06684231758117676
all_misc.model,tps__await__ssd.csv,nan,226.4046630859375,51259.07146705687,0.07681989669799805
tps_5_model,tps__await__ssd.csv,nan,15.25494384765625,232.71331179514527,0.07909584045410156
tps_5_model,tps__await__ssd.csv,nan,15.25494384765625,232.71331179514527,0.06546521186828613
ssd_tps_5_model,tps__await__ssd.csv,nan,5.98114013671875,35.77403733506799,0.07128167152404785
ssd_tps_5_model,tps__await__ssd.csv,nan,5.98114013671875,35.77403733506799,0.06523871421813965
hdd_tps_5_model,tps__await__ssd.csv,nan,494.99407958984375,245019.13882899657,0.06331729888916016
hdd_tps_5_model,tps__await__ssd.csv,nan,494.99407958984375,245019.13882899657,0.06413412094116211
ssd_await_5_model,tps__await__ssd.csv,nan,613.1201019287109,375916.2593890729,0.062035322189331055
ssd_await_5_model,tps__await__ssd.csv,nan,613.1201019287109,375916.2593890729,0.07660269737243652
hdd_await_5_model,tps__await__ssd.csv,nan,440.2066650390625,193781.90794481337,0.07587432861328125
hdd_await_5_model,tps__await__ssd.csv,nan,440.2066650390625,193781.90794481337,0.06388306617736816
nvme_await_5_model,tps__await__ssd.csv,nan,120.683349609375,14564.470872938633,0.07294273376464844
nvme_await_5_model,tps__await__ssd.csv,nan,120.683349609375,14564.470872938633,0.06613755226135254
nvme_tps_5_model,tps__await__ssd.csv,nan,1778.697021484375,3163763.094237387,0.06418609619140625
nvme_tps_5_model,tps__await__ssd.csv,nan,1778.697021484375,3163763.094237387,0.06269359588623047
nvme_tps_5_model,tps__await__ssd.csv,nan,573.4576416015625,328853.6667112261,0.06550288200378418
nvme_tps_5_model,tps__await__ssd.csv,nan,573.4576416015625,328853.6667112261,0.06399798393249512
nvme_await_5_model,tps__await__ssd.csv,nan,557.9579620361328,311317.0873995146,0.0764002799987793
nvme_await_5_model,tps__await__ssd.csv,nan,557.9579620361328,311317.0873995146,0.07397866249084473
hdd_tps_5_model,tps__await__ssd.csv,nan,496.1427001953125,246157.57895709574,0.06210756301879883
hdd_tps_5_model,tps__await__ssd.csv,nan,496.1427001953125,246157.57895709574,0.06351947784423828
ssd_tps_5_model,tps__await__ssd.csv,nan,2.62939453125,6.913715600967407,0.07378578186035156
ssd_tps_5_model,tps__await__ssd.csv,nan,2.62939453125,6.913715600967407,0.06297779083251953
hdd_await_5_model,tps__await__ssd.csv,nan,428.83990478515625,183903.66393614188,0.07467865943908691
hdd_await_5_model,tps__await__ssd.csv,nan,428.83990478515625,183903.66393614188,0.07317185401916504
ssd_await_5_model,tps__await__ssd.csv,nan,611.0279083251953,373355.1047522633,0.0728759765625
ssd_await_5_model,tps__await__ssd.csv,nan,611.0279083251953,373355.1047522633,0.07495284080505371
ssd_svctm_5_model,tps__await__ssd.csv,nan,790.8618239164352,625462.4245284306,0.06453371047973633
ssd_svctm_5_model,tps__await__ssd.csv,nan,790.8618239164352,625462.4245284306,0.06479191780090332
nvme_svctm_5_model,tps__await__ssd.csv,nan,791.4723941087723,626428.5506362717,0.06337499618530273
nvme_svctm_5_model,tps__await__ssd.csv,nan,791.4723941087723,626428.5506362717,0.06540322303771973
hdd_svctm_5_model,tps__await__ssd.csv,nan,791.7401061058044,626852.3956164304,0.06403636932373047
hdd_svctm_5_model,tps__await__ssd.csv,nan,791.7401061058044,626852.3956164304,0.07472991943359375
hdd_rd_secps_5_model,tps__await__ssd.csv,nan,148411.34375,22025926953.680664,0.0661475658416748
hdd_rd_secps_5_model,tps__await__ssd.csv,nan,148411.34375,22025926953.680664,0.06244945526123047
ssd_rd_secps_5_model,tps__await__ssd.csv,nan,173998.140625,30275352940.957275,0.07402849197387695
ssd_rd_secps_5_model,tps__await__ssd.csv,nan,173998.140625,30275352940.957275,0.0637671947479248
nvme_rd_secps_5_model,tps__await__ssd.csv,nan,164226.0,26970179076.0,0.07434892654418945
nvme_rd_secps_5_model,tps__await__ssd.csv,nan,164226.0,26970179076.0,0.06330060958862305
ssd_%util_5_model,tps__await__ssd.csv,nan,691.904426574707,478731.73551367415,0.06333541870117188
ssd_%util_5_model,tps__await__ssd.csv,nan,691.904426574707,478731.73551367415,0.06895065307617188
nvme_%util_5_model,tps__await__ssd.csv,nan,701.8540649414062,492599.1284747757,0.062497615814208984
nvme_%util_5_model,tps__await__ssd.csv,nan,701.8540649414062,492599.1284747757,0.06419491767883301
hdd_%util_5_model,tps__await__ssd.csv,nan,692.3112487792969,479294.8651863495,0.07870006561279297
hdd_%util_5_model,tps__await__ssd.csv,nan,692.3112487792969,479294.8651863495,0.07396507263183594
hdd_wr_secps_5_model,tps__await__ssd.csv,nan,754.9515380859375,569951.8248583227,0.08698749542236328
hdd_wr_secps_5_model,tps__await__ssd.csv,nan,754.9515380859375,569951.8248583227,0.060898780822753906
nvme_wr_secps_5_model,tps__await__ssd.csv,nan,496.9105529785156,246920.09766141418,0.0634000301361084
nvme_wr_secps_5_model,tps__await__ssd.csv,nan,496.9105529785156,246920.09766141418,0.06380534172058105
ssd_wr_secps_5_model,tps__await__ssd.csv,nan,591.2227630615234,349544.3555621023,0.06460928916931152
ssd_wr_secps_5_model,tps__await__ssd.csv,nan,591.2227630615234,349544.3555621023,0.0624690055847168
ssd_Avgrq_sz_5_model,tps__await__ssd.csv,nan,152.869873046875,23369.19808536768,0.06413483619689941
ssd_Avgrq_sz_5_model,tps__await__ssd.csv,nan,152.869873046875,23369.19808536768,0.06251192092895508
hdd_Avgrq_sz_5_model,tps__await__ssd.csv,nan,211.203125,44606.760009765625,0.06345367431640625
hdd_Avgrq_sz_5_model,tps__await__ssd.csv,nan,211.203125,44606.760009765625,0.07464075088500977
nvme_Avgrq_sz_5_model,tps__await__ssd.csv,nan,83.54888916015625,6980.4168798960745,0.06308555603027344
nvme_Avgrq_sz_5_model,tps__await__ssd.csv,nan,83.54888916015625,6980.4168798960745,0.06390976905822754
optimized.model,tps__svctm__ssd.csv,nan,210.48895263671875,44305.59918210283,0.07259798049926758
optimized.model,tps__svctm__ssd.csv,nan,210.48895263671875,44305.59918210283,0.07692742347717285
convex.model,tps__svctm__ssd.csv,nan,462.1694030761719,213600.55713978503,0.07648563385009766
convex.model,tps__svctm__ssd.csv,nan,462.1694030761719,213600.55713978503,0.06517982482910156
50_50_LSTM.model,tps__svctm__ssd.csv,nan,723.8445434570312,523950.923092518,0.06475543975830078
50_50_LSTM.model,tps__svctm__ssd.csv,nan,723.8445434570312,523950.923092518,0.07594943046569824
concave.model,tps__svctm__ssd.csv,nan,520.8109436035156,271244.03897718433,0.07732033729553223
concave.model,tps__svctm__ssd.csv,nan,520.8109436035156,271244.03897718433,0.06418323516845703
sin.model,tps__svctm__ssd.csv,nan,240.23797607421875,57714.2851482369,0.06537270545959473
sin.model,tps__svctm__ssd.csv,nan,240.23797607421875,57714.2851482369,0.06463837623596191
trend_up.model,tps__svctm__ssd.csv,nan,486.6602478027344,236838.19679141883,0.07730555534362793
trend_up.model,tps__svctm__ssd.csv,nan,486.6602478027344,236838.19679141883,0.06616783142089844
all_model.model,tps__svctm__ssd.csv,nan,305.2181701660156,93158.13139949087,0.07441997528076172
all_model.model,tps__svctm__ssd.csv,nan,305.2181701660156,93158.13139949087,0.07335662841796875
trend_down.model,tps__svctm__ssd.csv,nan,792.0,627264.0,0.06565999984741211
trend_down.model,tps__svctm__ssd.csv,nan,792.0,627264.0,0.0825657844543457
optimized+misc.model,tps__svctm__ssd.csv,nan,153.86236572265625,23673.627585772425,0.06438398361206055
optimized+misc.model,tps__svctm__ssd.csv,nan,153.86236572265625,23673.627585772425,0.07691597938537598
const.model,tps__svctm__ssd.csv,nan,792.0,627264.0,0.07533144950866699
const.model,tps__svctm__ssd.csv,nan,792.0,627264.0,0.06285429000854492
all_misc.model,tps__svctm__ssd.csv,nan,226.4046630859375,51259.07146705687,0.06679296493530273
all_misc.model,tps__svctm__ssd.csv,nan,226.4046630859375,51259.07146705687,0.07584953308105469
tps_5_model,tps__svctm__ssd.csv,nan,15.25494384765625,232.71331179514527,0.07576441764831543
tps_5_model,tps__svctm__ssd.csv,nan,15.25494384765625,232.71331179514527,0.06362342834472656
ssd_tps_5_model,tps__svctm__ssd.csv,nan,5.98114013671875,35.77403733506799,0.07628273963928223
ssd_tps_5_model,tps__svctm__ssd.csv,nan,5.98114013671875,35.77403733506799,0.06331849098205566
hdd_tps_5_model,tps__svctm__ssd.csv,nan,494.99407958984375,245019.13882899657,0.07507610321044922
hdd_tps_5_model,tps__svctm__ssd.csv,nan,494.99407958984375,245019.13882899657,0.07233476638793945
ssd_await_5_model,tps__svctm__ssd.csv,nan,613.1201019287109,375916.2593890729,0.06396245956420898
ssd_await_5_model,tps__svctm__ssd.csv,nan,613.1201019287109,375916.2593890729,0.07550764083862305
hdd_await_5_model,tps__svctm__ssd.csv,nan,440.2066650390625,193781.90794481337,0.07396411895751953
hdd_await_5_model,tps__svctm__ssd.csv,nan,440.2066650390625,193781.90794481337,0.07282423973083496
nvme_await_5_model,tps__svctm__ssd.csv,nan,120.683349609375,14564.470872938633,0.0632939338684082
nvme_await_5_model,tps__svctm__ssd.csv,nan,120.683349609375,14564.470872938633,0.08510017395019531
nvme_tps_5_model,tps__svctm__ssd.csv,nan,1778.697021484375,3163763.094237387,0.0631093978881836
nvme_tps_5_model,tps__svctm__ssd.csv,nan,1778.697021484375,3163763.094237387,0.07229971885681152
nvme_tps_5_model,tps__svctm__ssd.csv,nan,573.4576416015625,328853.6667112261,0.06404948234558105
nvme_tps_5_model,tps__svctm__ssd.csv,nan,573.4576416015625,328853.6667112261,0.06264281272888184
nvme_await_5_model,tps__svctm__ssd.csv,nan,557.9579620361328,311317.0873995146,0.06407546997070312
nvme_await_5_model,tps__svctm__ssd.csv,nan,557.9579620361328,311317.0873995146,0.07569336891174316
hdd_tps_5_model,tps__svctm__ssd.csv,nan,496.1427001953125,246157.57895709574,0.07239079475402832
hdd_tps_5_model,tps__svctm__ssd.csv,nan,496.1427001953125,246157.57895709574,0.06300640106201172
ssd_tps_5_model,tps__svctm__ssd.csv,nan,2.62939453125,6.913715600967407,0.08668828010559082
ssd_tps_5_model,tps__svctm__ssd.csv,nan,2.62939453125,6.913715600967407,0.0754389762878418
hdd_await_5_model,tps__svctm__ssd.csv,nan,428.83990478515625,183903.66393614188,0.07645082473754883
hdd_await_5_model,tps__svctm__ssd.csv,nan,428.83990478515625,183903.66393614188,0.0627906322479248
ssd_await_5_model,tps__svctm__ssd.csv,nan,611.0279083251953,373355.1047522633,0.0654458999633789
ssd_await_5_model,tps__svctm__ssd.csv,nan,611.0279083251953,373355.1047522633,0.07420897483825684
ssd_svctm_5_model,tps__svctm__ssd.csv,nan,790.8618239164352,625462.4245284306,0.06490206718444824
ssd_svctm_5_model,tps__svctm__ssd.csv,nan,790.8618239164352,625462.4245284306,0.06283235549926758
nvme_svctm_5_model,tps__svctm__ssd.csv,nan,791.4723941087723,626428.5506362717,0.06331014633178711
nvme_svctm_5_model,tps__svctm__ssd.csv,nan,791.4723941087723,626428.5506362717,0.06334042549133301
hdd_svctm_5_model,tps__svctm__ssd.csv,nan,791.7401061058044,626852.3956164304,0.08702230453491211
hdd_svctm_5_model,tps__svctm__ssd.csv,nan,791.7401061058044,626852.3956164304,0.06273269653320312
hdd_rd_secps_5_model,tps__svctm__ssd.csv,nan,148411.34375,22025926953.680664,0.06500005722045898
hdd_rd_secps_5_model,tps__svctm__ssd.csv,nan,148411.34375,22025926953.680664,0.061475515365600586
ssd_rd_secps_5_model,tps__svctm__ssd.csv,nan,173998.140625,30275352940.957275,0.06371712684631348
ssd_rd_secps_5_model,tps__svctm__ssd.csv,nan,173998.140625,30275352940.957275,0.07358789443969727
nvme_rd_secps_5_model,tps__svctm__ssd.csv,nan,164226.0,26970179076.0,0.07206344604492188
nvme_rd_secps_5_model,tps__svctm__ssd.csv,nan,164226.0,26970179076.0,0.062442779541015625
ssd_%util_5_model,tps__svctm__ssd.csv,nan,691.904426574707,478731.73551367415,0.06319999694824219
ssd_%util_5_model,tps__svctm__ssd.csv,nan,691.904426574707,478731.73551367415,0.0727696418762207
nvme_%util_5_model,tps__svctm__ssd.csv,nan,701.8540649414062,492599.1284747757,0.0643768310546875
nvme_%util_5_model,tps__svctm__ssd.csv,nan,701.8540649414062,492599.1284747757,0.06400465965270996
hdd_%util_5_model,tps__svctm__ssd.csv,nan,692.3112487792969,479294.8651863495,0.06447410583496094
hdd_%util_5_model,tps__svctm__ssd.csv,nan,692.3112487792969,479294.8651863495,0.06169247627258301
hdd_wr_secps_5_model,tps__svctm__ssd.csv,nan,754.9515380859375,569951.8248583227,0.06412220001220703
hdd_wr_secps_5_model,tps__svctm__ssd.csv,nan,754.9515380859375,569951.8248583227,0.07534670829772949
nvme_wr_secps_5_model,tps__svctm__ssd.csv,nan,496.9105529785156,246920.09766141418,0.07404255867004395
nvme_wr_secps_5_model,tps__svctm__ssd.csv,nan,496.9105529785156,246920.09766141418,0.07469344139099121
ssd_wr_secps_5_model,tps__svctm__ssd.csv,nan,591.2227630615234,349544.3555621023,0.0785822868347168
ssd_wr_secps_5_model,tps__svctm__ssd.csv,nan,591.2227630615234,349544.3555621023,0.07413911819458008
ssd_Avgrq_sz_5_model,tps__svctm__ssd.csv,nan,152.869873046875,23369.19808536768,0.07225322723388672
ssd_Avgrq_sz_5_model,tps__svctm__ssd.csv,nan,152.869873046875,23369.19808536768,0.07424330711364746
hdd_Avgrq_sz_5_model,tps__svctm__ssd.csv,nan,211.203125,44606.760009765625,0.07526326179504395
hdd_Avgrq_sz_5_model,tps__svctm__ssd.csv,nan,211.203125,44606.760009765625,0.06174445152282715
nvme_Avgrq_sz_5_model,tps__svctm__ssd.csv,nan,83.54888916015625,6980.4168798960745,0.06290483474731445
nvme_Avgrq_sz_5_model,tps__svctm__ssd.csv,nan,83.54888916015625,6980.4168798960745,0.06258893013000488
optimized.model,tps__%util__ssd.csv,nan,210.48895263671875,44305.59918210283,0.07785606384277344
optimized.model,tps__%util__ssd.csv,nan,210.48895263671875,44305.59918210283,0.08394289016723633
convex.model,tps__%util__ssd.csv,nan,462.1694030761719,213600.55713978503,0.06391382217407227
convex.model,tps__%util__ssd.csv,nan,462.1694030761719,213600.55713978503,0.06409239768981934
50_50_LSTM.model,tps__%util__ssd.csv,nan,723.8445434570312,523950.923092518,0.06335806846618652
50_50_LSTM.model,tps__%util__ssd.csv,nan,723.8445434570312,523950.923092518,0.06402039527893066
concave.model,tps__%util__ssd.csv,nan,520.8109436035156,271244.03897718433,0.07494187355041504
concave.model,tps__%util__ssd.csv,nan,520.8109436035156,271244.03897718433,0.06384491920471191
sin.model,tps__%util__ssd.csv,nan,240.23797607421875,57714.2851482369,0.06392955780029297
sin.model,tps__%util__ssd.csv,nan,240.23797607421875,57714.2851482369,0.07433509826660156
trend_up.model,tps__%util__ssd.csv,nan,486.6602478027344,236838.19679141883,0.0834963321685791
trend_up.model,tps__%util__ssd.csv,nan,486.6602478027344,236838.19679141883,0.06366944313049316
all_model.model,tps__%util__ssd.csv,nan,305.2181701660156,93158.13139949087,0.07703661918640137
all_model.model,tps__%util__ssd.csv,nan,305.2181701660156,93158.13139949087,0.06304478645324707
trend_down.model,tps__%util__ssd.csv,nan,792.0,627264.0,0.06400561332702637
trend_down.model,tps__%util__ssd.csv,nan,792.0,627264.0,0.07503819465637207
optimized+misc.model,tps__%util__ssd.csv,nan,153.86236572265625,23673.627585772425,0.07632923126220703
optimized+misc.model,tps__%util__ssd.csv,nan,153.86236572265625,23673.627585772425,0.07536911964416504
const.model,tps__%util__ssd.csv,nan,792.0,627264.0,0.07507610321044922
const.model,tps__%util__ssd.csv,nan,792.0,627264.0,0.07473564147949219
all_misc.model,tps__%util__ssd.csv,nan,226.4046630859375,51259.07146705687,0.06364226341247559
all_misc.model,tps__%util__ssd.csv,nan,226.4046630859375,51259.07146705687,0.06223297119140625
tps_5_model,tps__%util__ssd.csv,nan,15.25494384765625,232.71331179514527,0.06335115432739258
tps_5_model,tps__%util__ssd.csv,nan,15.25494384765625,232.71331179514527,0.07304239273071289
ssd_tps_5_model,tps__%util__ssd.csv,nan,5.98114013671875,35.77403733506799,0.06396198272705078
ssd_tps_5_model,tps__%util__ssd.csv,nan,5.98114013671875,35.77403733506799,0.07538604736328125
hdd_tps_5_model,tps__%util__ssd.csv,nan,494.99407958984375,245019.13882899657,0.06142783164978027
hdd_tps_5_model,tps__%util__ssd.csv,nan,494.99407958984375,245019.13882899657,0.06310915946960449
ssd_await_5_model,tps__%util__ssd.csv,nan,613.1201019287109,375916.2593890729,0.058072805404663086
ssd_await_5_model,tps__%util__ssd.csv,nan,613.1201019287109,375916.2593890729,0.07319283485412598
hdd_await_5_model,tps__%util__ssd.csv,nan,440.2066650390625,193781.90794481337,0.06196308135986328
hdd_await_5_model,tps__%util__ssd.csv,nan,440.2066650390625,193781.90794481337,0.06365346908569336
nvme_await_5_model,tps__%util__ssd.csv,nan,120.683349609375,14564.470872938633,0.07510733604431152
nvme_await_5_model,tps__%util__ssd.csv,nan,120.683349609375,14564.470872938633,0.07369112968444824
nvme_tps_5_model,tps__%util__ssd.csv,nan,1778.697021484375,3163763.094237387,0.07149434089660645
nvme_tps_5_model,tps__%util__ssd.csv,nan,1778.697021484375,3163763.094237387,0.06326079368591309
nvme_tps_5_model,tps__%util__ssd.csv,nan,573.4576416015625,328853.6667112261,0.07199954986572266
nvme_tps_5_model,tps__%util__ssd.csv,nan,573.4576416015625,328853.6667112261,0.06304383277893066
nvme_await_5_model,tps__%util__ssd.csv,nan,557.9579620361328,311317.0873995146,0.07378196716308594
nvme_await_5_model,tps__%util__ssd.csv,nan,557.9579620361328,311317.0873995146,0.06304430961608887
hdd_tps_5_model,tps__%util__ssd.csv,nan,496.1427001953125,246157.57895709574,0.06313395500183105
hdd_tps_5_model,tps__%util__ssd.csv,nan,496.1427001953125,246157.57895709574,0.06274890899658203
ssd_tps_5_model,tps__%util__ssd.csv,nan,2.62939453125,6.913715600967407,0.06370973587036133
ssd_tps_5_model,tps__%util__ssd.csv,nan,2.62939453125,6.913715600967407,0.06148481369018555
hdd_await_5_model,tps__%util__ssd.csv,nan,428.83990478515625,183903.66393614188,0.06425881385803223
hdd_await_5_model,tps__%util__ssd.csv,nan,428.83990478515625,183903.66393614188,0.06416153907775879
ssd_await_5_model,tps__%util__ssd.csv,nan,611.0279083251953,373355.1047522633,0.06393909454345703
ssd_await_5_model,tps__%util__ssd.csv,nan,611.0279083251953,373355.1047522633,0.08656120300292969
ssd_svctm_5_model,tps__%util__ssd.csv,nan,790.8618239164352,625462.4245284306,0.06284689903259277
ssd_svctm_5_model,tps__%util__ssd.csv,nan,790.8618239164352,625462.4245284306,0.07309198379516602
nvme_svctm_5_model,tps__%util__ssd.csv,nan,791.4723941087723,626428.5506362717,0.06328201293945312
nvme_svctm_5_model,tps__%util__ssd.csv,nan,791.4723941087723,626428.5506362717,0.06337356567382812
hdd_svctm_5_model,tps__%util__ssd.csv,nan,791.7401061058044,626852.3956164304,0.07634663581848145
hdd_svctm_5_model,tps__%util__ssd.csv,nan,791.7401061058044,626852.3956164304,0.0753331184387207
hdd_rd_secps_5_model,tps__%util__ssd.csv,nan,148411.34375,22025926953.680664,0.07564806938171387
hdd_rd_secps_5_model,tps__%util__ssd.csv,nan,148411.34375,22025926953.680664,0.07486844062805176
ssd_rd_secps_5_model,tps__%util__ssd.csv,nan,173998.140625,30275352940.957275,0.0851140022277832
ssd_rd_secps_5_model,tps__%util__ssd.csv,nan,173998.140625,30275352940.957275,0.07332062721252441
